ID,Parent,Type,Name,Path,Module,Docstring,ReturnType,Params,Role,EventLike,NormName,NameCluster,TopGroup,ApiKind,ApiReason
832,831,function,select_features,skforecast.feature_selection.feature_selection.select_features,skforecast.feature_selection.feature_selection,"Feature selection using any of the sklearn.feature_selection module selectors
(such as `RFECV`, `SelectFromModel`, etc.). Two groups of features are
evaluated: autoregressive features (lags and window features) and exogenous
features. By default, the selection process is performed on both sets of features
at the same time, so that the most relevant autoregressive and exogenous features
are selected. However, using the `select_only` argument, the selection process
can focus only on the autoregressive or exogenous features without taking into
account the other features. Therefore, all other features will remain in the model.
It is also possible to force the inclusion of certain features in the final list
of selected features using the `force_inclusion` parameter.

Parameters
----------
forecaster : ForecasterRecursive, ForecasterDirect
    Forecaster model. If forecaster is a ForecasterDirect, the
    selector will only be applied to the features of the first step.
selector : object
    A feature selector from sklearn.feature_selection.
y : pandas Series, pandas DataFrame
    Target time series to which the feature selection will be applied.
exog : pandas Series, pandas DataFrame, default None
    Exogenous variable/s included as predictor/s. Must have the same
    number of observations as `y` and should be aligned so that y[i] is
    regressed on exog[i].
select_only : str, default None
    Decide what type of features to include in the selection process.

    - If `'autoreg'`, only autoregressive features (lags and window features)
    are evaluated by the selector. All exogenous features are included in the
    output `selected_exog`.
    - If `'exog'`, only exogenous features are evaluated without the presence
    of autoregressive features. All autoregressive features are included
    in the outputs `selected_lags` and `selected_window_features`.
    - If `None`, all features are evaluated by the selector.
force_inclusion : list, str, default None
    Features to force include in the final list of selected features.

    - If `list`, list of feature names to force include.
    - If `str`, regular expression to identify features to force include.
    For example, if `force_inclusion=""^sun_""`, all features that begin
    with ""sun_"" will be included in the final list of selected features.
subsample : int, float, default 0.5
    Proportion of records to use for feature selection.
random_state : int, default 123
    Sets a seed for the random subsample so that the subsampling process
    is always deterministic.
verbose : bool, default True
    Print information about feature selection process.

Returns
-------
selected_lags : list
    List of selected lags.
selected_window_features : list
    List of selected window features.
selected_exog : list
    List of selected exogenous features.","tuple[list[int], list[str], list[str]]","[{'name': 'forecaster', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'selector', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'y', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'select_only', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'force_inclusion', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'list[str] | str | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'subsample', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int | float', 'has_default': True, 'default_repr': '0.5'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'verbose', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}]",other,False,select_features,112,skforecast.feature_selection,api,public callable/symbol
833,831,function,select_features_multiseries,skforecast.feature_selection.feature_selection.select_features_multiseries,skforecast.feature_selection.feature_selection,"Feature selection using any of the sklearn.feature_selection module selectors
(such as `RFECV`, `SelectFromModel`, etc.). Two groups of features are
evaluated: autoregressive features and exogenous features. By default, the
selection process is performed on both sets of features at the same time,
so that the most relevant autoregressive and exogenous features are selected.
However, using the `select_only` argument, the selection process can focus
only on the autoregressive or exogenous features without taking into account
the other features. Therefore, all other features will remain in the model.
It is also possible to force the inclusion of certain features in the final
list of selected features using the `force_inclusion` parameter.

Parameters
----------
forecaster : ForecasterRecursiveMultiSeries, ForecasterDirectMultiVariate
    Forecaster model. If forecaster is a ForecasterDirectMultiVariate, the
    selector will only be applied to the features of the first step.
selector : object
    A feature selector from sklearn.feature_selection.
series : pandas DataFrame, dict
    Target time series to which the feature selection will be applied.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variables.
select_only : str, default None
    Decide what type of features to include in the selection process.

    - If `'autoreg'`, only autoregressive features (lags and window features)
    are evaluated by the selector. All exogenous features are
    included in the output `selected_exog`.
    - If `'exog'`, only exogenous features are evaluated without the presence
    of autoregressive features. All autoregressive features are included
    in the outputs `selected_lags` and `selected_window_features`.
    - If `None`, all features are evaluated by the selector.
force_inclusion : list, str, default None
    Features to force include in the final list of selected features.

    - If `list`, list of feature names to force include.
    - If `str`, regular expression to identify features to force include.
    For example, if `force_inclusion=""^sun_""`, all features that begin
    with ""sun_"" will be included in the final list of selected features.
subsample : int, float, default 0.5
    Proportion of records to use for feature selection.
random_state : int, default 123
    Sets a seed for the random subsample so that the subsampling process
    is always deterministic.
verbose : bool, default True
    Print information about feature selection process.

Returns
-------
selected_lags : list, dict
    List of selected lags. If the forecaster is a ForecasterDirectMultiVariate,
    the output is a dict with the selected lags for each series, {series_name: lags},
    as the lags can be different for each series.
selected_window_features : list
    List of selected window features.
selected_exog : list
    List of selected exogenous features.","tuple[list[int] | dict[str, int], list[str], list[str]]","[{'name': 'forecaster', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'selector', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'series', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | dict[str, pd.Series | pd.DataFrame]', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'select_only', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'force_inclusion', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'list[str] | str | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'subsample', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int | float', 'has_default': True, 'default_repr': '0.5'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'verbose', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}]",other,False,select_features_multiseries,113,skforecast.feature_selection,api,public callable/symbol
5,3,function,add_y_train_argument,skforecast.metrics.metrics.add_y_train_argument,skforecast.metrics.metrics,"Add `y_train` argument to a function if it is not already present.

Parameters
----------
func : callable
    Function to which the argument is added.

Returns
-------
wrapper : callable
    Function with `y_train` argument added.",Callable,"[{'name': 'func', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'Callable', 'has_default': False, 'default_repr': ''}]",model_fit,False,add_train_argument,1,skforecast.metrics,api,public callable/symbol
10,3,function,calculate_coverage,skforecast.metrics.metrics.calculate_coverage,skforecast.metrics.metrics,"Calculate coverage of a given interval as the proportion of true values
that fall within the interval.

Parameters
----------
y_true : numpy ndarray, pandas Series
    True values of the target variable.
lower_bound : numpy ndarray, pandas Series
    Lower bound of the interval.
upper_bound : numpy ndarray, pandas Series
    Upper bound of the interval.

Returns
-------
coverage : float
    Coverage of the interval.",float,"[{'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'lower_bound', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'upper_bound', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}]",other,False,calculate_coverage,6,skforecast.metrics,api,public callable/symbol
11,3,function,create_mean_pinball_loss,skforecast.metrics.metrics.create_mean_pinball_loss,skforecast.metrics.metrics,"Create pinball loss, also known as quantile loss, for a given quantile.
Internally, it uses the `mean_pinball_loss` function from scikit-learn.

Parameters
----------
alpha: float
    Quantile for which the Pinball loss is calculated. Must be between 0 and 1, inclusive.

Returns
-------
mean_pinball_loss_q: callable
    Mean Pinball loss for the given quantile.",callable,"[{'name': 'alpha', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'float', 'has_default': False, 'default_repr': ''}]",other,False,create_mean_pinball_loss,7,skforecast.metrics,api,public callable/symbol
8,3,function,crps_from_predictions,skforecast.metrics.metrics.crps_from_predictions,skforecast.metrics.metrics,"Compute the Continuous Ranked Probability Score (CRPS) for a set of
forecast realizations, for example from bootstrapping. The CRPS compares
the empirical distribution of a set of forecasted values to a scalar
observation. The smaller the CRPS, the better.

Parameters
----------
y_true : float
    The true value of the random variable.
y_pred : np.ndarray
    The predicted values of the random variable. These are the multiple
    forecasted values for a single observation.

Returns
-------
crps : float
    The CRPS score.
    ",float,"[{'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'float', 'has_default': False, 'default_repr': ''}, {'name': 'y_pred', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray', 'has_default': False, 'default_repr': ''}]",other,False,crps_from_predictions,4,skforecast.metrics,api,public callable/symbol
9,3,function,crps_from_quantiles,skforecast.metrics.metrics.crps_from_quantiles,skforecast.metrics.metrics,"Calculate the Continuous Ranked Probability Score (CRPS) for a given true value
and predicted quantiles. The empirical cdf is approximated using linear interpolation
between the predicted quantiles.

Parameters
----------
y_true : float
    The true value of the random variable.
pred_quantiles : numpy ndarray
    The predicted quantile values.
quantile_levels : numpy ndarray
    The quantile levels corresponding to the predicted quantiles.

Returns
-------
crps : float
    The CRPS score.",float,"[{'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'float', 'has_default': False, 'default_repr': ''}, {'name': 'pred_quantiles', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray', 'has_default': False, 'default_repr': ''}, {'name': 'quantile_levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray', 'has_default': False, 'default_repr': ''}]",other,False,crps_from_quantiles,5,skforecast.metrics,api,public callable/symbol
6,3,function,mean_absolute_scaled_error,skforecast.metrics.metrics.mean_absolute_scaled_error,skforecast.metrics.metrics,"Mean Absolute Scaled Error (MASE)

MASE is a scale-independent error metric that measures the accuracy of
a forecast. It is the mean absolute error of the forecast divided by the
mean absolute error of a naive forecast in the training set. The naive
forecast is the one obtained by shifting the time series by one period.
If y_train is a list of numpy arrays or pandas Series, it is considered
that each element is the true value of the target variable in the training
set for each time series. In this case, the naive forecast is calculated
for each time series separately.

Parameters
----------
y_true : pandas Series, numpy ndarray
    True values of the target variable.
y_pred : pandas Series, numpy ndarray
    Predicted values of the target variable.
y_train : list, pandas Series, numpy ndarray
    True values of the target variable in the training set. If `list`, it
    is consider that each element is the true value of the target variable
    in the training set for each time series.

Returns
-------
mase : float
    MASE value.",float,"[{'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'y_pred', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'y_train', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'list[float] | np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}]",other,False,mean_absolute_scaled_error,2,skforecast.metrics,api,public callable/symbol
7,3,function,root_mean_squared_scaled_error,skforecast.metrics.metrics.root_mean_squared_scaled_error,skforecast.metrics.metrics,"Root Mean Squared Scaled Error (RMSSE)

RMSSE is a scale-independent error metric that measures the accuracy of
a forecast. It is the root mean squared error of the forecast divided by
the root mean squared error of a naive forecast in the training set. The
naive forecast is the one obtained by shifting the time series by one period.
If y_train is a list of numpy arrays or pandas Series, it is considered
that each element is the true value of the target variable in the training
set for each time series. In this case, the naive forecast is calculated
for each time series separately.

Parameters
----------
y_true : pandas Series, numpy ndarray
    True values of the target variable.
y_pred : pandas Series, numpy ndarray
    Predicted values of the target variable.
y_train : list, pandas Series, numpy ndarray
    True values of the target variable in the training set. If list, it
    is consider that each element is the true value of the target variable
    in the training set for each time series.

Returns
-------
rmsse : float
    RMSSE value.",float,"[{'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'y_pred', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'y_train', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'list[float] | np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}]",other,False,root_mean_squared_scaled_error,3,skforecast.metrics,api,public callable/symbol
12,3,function,symmetric_mean_absolute_percentage_error,skforecast.metrics.metrics.symmetric_mean_absolute_percentage_error,skforecast.metrics.metrics,"Compute the Symmetric Mean Absolute Percentage Error (SMAPE).

SMAPE is a relative error metric used to measure the accuracy
of forecasts. Unlike MAPE, it is symmetric and prevents division
by zero by averaging the absolute values of actual and predicted values.

The result is expressed as a percentage and ranges from 0%
(perfect prediction) to 200% (maximum error).

Parameters
----------
y_true : numpy ndarray, pandas Series
    True values of the target variable.
y_pred : numpy ndarray, pandas Series
    Predicted values of the target variable.

Returns
-------
smape : float
    SMAPE value as a percentage.

Notes
-----
When both `y_true` and `y_pred` are zero, the corresponding term is treated as zero
to avoid division by zero.

Examples
--------
```python
import numpy as np
from skforecast.metrics import symmetric_mean_absolute_percentage_error

y_true = np.array([100, 200, 0])
y_pred = np.array([110, 180, 10])
result = symmetric_mean_absolute_percentage_error(y_true, y_pred)
print(f""SMAPE: {result:.2f}%"")

# SMAPE: 73.35%
```",float,"[{'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'y_pred', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'np.ndarray | pd.Series', 'has_default': False, 'default_repr': ''}]",other,False,symmetric_mean_absolute_percentage_error,8,skforecast.metrics,api,public callable/symbol
725,721,function,bayesian_search_forecaster,skforecast.model_selection._search.bayesian_search_forecaster,skforecast.model_selection._search,"Bayesian search for hyperparameters of a Forecaster object.

Parameters
----------
forecaster : ForecasterRecursive, ForecasterDirect
    Forecaster model.
y : pandas Series
    Training time series.
cv : TimeSeriesFold, OneStepAheadFold
    TimeSeriesFold or OneStepAheadFold object with the information needed to split
    the data into folds.
    **New in version 0.14.0**
search_space : Callable (optuna)
    Function with argument `trial` which returns a dictionary with parameters names
    (`str`) as keys and Trial object from optuna (trial.suggest_float,
    trial.suggest_int, trial.suggest_categorical) as values.
metric : str, Callable, list
    Metric used to quantify the goodness of fit of the model.

    - If `string`: {'mean_squared_error', 'mean_absolute_error',
    'mean_absolute_percentage_error', 'mean_squared_log_error',
    'mean_absolute_scaled_error', 'root_mean_squared_scaled_error'}
    - If `Callable`: Function with arguments `y_true`, `y_pred` and `y_train`
    (Optional) that returns a float.
    - If `list`: List containing multiple strings and/or Callables.
exog : pandas Series, pandas DataFrame, default None
    Exogenous variable/s included as predictor/s. Must have the same
    number of observations as `y` and should be aligned so that y[i] is
    regressed on exog[i].
n_trials : int, default 10
    Number of parameter settings that are sampled in each lag configuration.
random_state : int, default 123
    Sets a seed to the sampling for reproducible output. When a new sampler
    is passed in `kwargs_create_study`, the seed must be set within the
    sampler. For example `{'sampler': TPESampler(seed=145)}`.
return_best : bool, default True
    Refit the `forecaster` using the best found parameters on the whole data.
n_jobs : int, 'auto', default 'auto'
    The number of jobs to run in parallel. If `-1`, then the number of jobs is
    set to the number of cores. If 'auto', `n_jobs` is set using the function
    skforecast.utils.select_n_jobs_backtesting.
verbose : bool, default False
    Print number of folds used for cv or backtesting.
show_progress : bool, default True
    Whether to show a progress bar.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the hyperparameter
    search. See skforecast.exceptions.warn_skforecast_categories for more
    information.
output_file : str, default None
    Specifies the filename or full path where the results should be saved.
    The results will be saved in a tab-separated values (TSV) format. If
    `None`, the results will not be saved to a file.
kwargs_create_study : dict, default {}
    Additional keyword arguments (key, value mappings) to pass to optuna.create_study().
    If default, the direction is set to 'minimize' and a TPESampler(seed=123)
    sampler is used during optimization.
kwargs_study_optimize : dict, default {}
    Additional keyword arguments (key, value mappings) to pass to study.optimize().

Returns
-------
results : pandas DataFrame
    Results for each combination of parameters.

    - column lags: lags configuration for each iteration.
    - column params: parameters configuration for each iteration.
    - column metric: metric value estimated for each iteration.
    - additional n columns with param = value.
best_trial : optuna object
    The best optimization result returned as a FrozenTrial optuna object.","tuple[pd.DataFrame, object]","[{'name': 'forecaster', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'y', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'cv', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'TimeSeriesFold | OneStepAheadFold', 'has_default': False, 'default_repr': ''}, {'name': 'search_space', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'Callable', 'has_default': False, 'default_repr': ''}, {'name': 'metric', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | Callable | list[str | Callable]', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'n_trials', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '10'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'return_best', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'n_jobs', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int | str', 'has_default': True, 'default_repr': ""'auto'""}, {'name': 'verbose', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'show_progress', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'output_file', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'kwargs_create_study', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict', 'has_default': True, 'default_repr': '{}'}, {'name': 'kwargs_study_optimize', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict', 'has_default': True, 'default_repr': '{}'}]",other,False,bayesian_search_forecaster,91,skforecast.model_selection,api,public callable/symbol
730,721,function,bayesian_search_forecaster_multiseries,skforecast.model_selection._search.bayesian_search_forecaster_multiseries,skforecast.model_selection._search,"Bayesian search for hyperparameters of a Forecaster object using optuna library.

Parameters
----------
forecaster : ForecasterRecursiveMultiSeries, ForecasterDirectMultiVariate
    Forecaster model.
series : pandas DataFrame, dict
    Training time series.
search_space : Callable
    Function with argument `trial` which returns a dictionary with parameters names
    (`str`) as keys and Trial object from optuna (trial.suggest_float,
    trial.suggest_int, trial.suggest_categorical) as values.
metric : str, Callable, list
    Metric used to quantify the goodness of fit of the model.

    - If `string`: {'mean_squared_error', 'mean_absolute_error',
    'mean_absolute_percentage_error', 'mean_squared_log_error',
    'mean_absolute_scaled_error', 'root_mean_squared_scaled_error'}
    - If `Callable`: Function with arguments `y_true`, `y_pred` and `y_train`
    (Optional) that returns a float.
    - If `list`: List containing multiple strings and/or Callables.
aggregate_metric : str, list, default `['weighted_average', 'average', 'pooling']`
    Aggregation method/s used to combine the metric/s of all levels (series)
    when multiple levels are predicted. If list, the first aggregation method
    is used to select the best parameters.

    - 'average': the average (arithmetic mean) of all levels.
    - 'weighted_average': the average of the metrics weighted by the number of
    predicted values of each level.
    - 'pooling': the values of all levels are pooled and then the metric is
    calculated.
levels : str, list, default None
    level (`str`) or levels (`list`) at which the forecaster is optimized.
    If `None`, all levels are taken into account.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variables.
n_trials : int, default 10
    Number of parameter settings that are sampled in each lag configuration.
random_state : int, default 123
    Sets a seed to the sampling for reproducible output.
return_best : bool, default True
    Refit the `forecaster` using the best found parameters on the whole data.
n_jobs : int, 'auto', default 'auto'
    The number of jobs to run in parallel. If `-1`, then the number of jobs is
    set to the number of cores. If 'auto', `n_jobs` is set using the function
    skforecast.utils.select_n_jobs_backtesting.
verbose : bool, default False
    Print number of folds used for cv or backtesting.
show_progress : bool, default True
    Whether to show a progress bar.
suppress_warnings: bool, default False
    If `True`, skforecast warnings will be suppressed during the hyperparameter
    search. See skforecast.exceptions.warn_skforecast_categories for more
    information.
output_file : str, default None
    Specifies the filename or full path where the results should be saved.
    The results will be saved in a tab-separated values (TSV) format. If
    `None`, the results will not be saved to a file.
kwargs_create_study : dict, default {}
    Additional keyword arguments (key, value mappings) to pass to optuna.create_study().
    If default, the direction is set to 'minimize' and a TPESampler(seed=123)
    sampler is used during optimization.
kwargs_study_optimize : dict, default {}
    Additional keyword arguments (key, value mappings) to pass to study.optimize().

Returns
-------
results : pandas DataFrame
    Results for each combination of parameters.

    - column levels: levels configuration for each iteration.
    - column lags: lags configuration for each iteration.
    - column params: parameters configuration for each iteration.
    - column metric: metric value estimated for each iteration. The resulting
    metric will be the average of the optimization of all levels.
    - additional n columns with param = value.
best_trial : optuna object
    The best optimization result returned as a FrozenTrial optuna object.","tuple[pd.DataFrame, object]","[{'name': 'forecaster', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'series', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | dict[str, pd.Series | pd.DataFrame]', 'has_default': False, 'default_repr': ''}, {'name': 'cv', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'TimeSeriesFold | OneStepAheadFold', 'has_default': False, 'default_repr': ''}, {'name': 'search_space', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'Callable', 'has_default': False, 'default_repr': ''}, {'name': 'metric', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | Callable | list[str | Callable]', 'has_default': False, 'default_repr': ''}, {'name': 'aggregate_metric', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str]', 'has_default': True, 'default_repr': ""['weighted_average', 'average', 'pooling']""}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'n_trials', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '10'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'return_best', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'n_jobs', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int | str', 'has_default': True, 'default_repr': ""'auto'""}, {'name': 'verbose', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'show_progress', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'output_file', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'kwargs_create_study', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict', 'has_default': True, 'default_repr': '{}'}, {'name': 'kwargs_study_optimize', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict', 'has_default': True, 'default_repr': '{}'}]",other,False,bayesian_search_forecaster_multiseries,96,skforecast.model_selection,api,public callable/symbol
